Oriented crystal file

3997 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

1 atom types

0 81.9 xlo xhi
0 81.9 ylo yhi
0 81.9 zlo zhi

Atoms

1 1 35.0652 25.5539 4.41456
2 1 35.405 26.6234 7.08388
3 1 37.4142 24.6122 7.63396
4 1 37.134 22.8773 9.93528
5 1 37.754 25.6817 10.3033
6 1 39.7632 23.6705 10.8534
7 1 37.4738 23.9468 12.6046
8 1 39.483 21.9355 13.1547
9 1 40.103 24.74 13.5227
10 1 1.16215 22.7287 14.0727
11 1 39.8228 23.005 15.824
12 1 0.881951 20.9938 16.3741
13 1 1.50192 23.7982 16.7421
14 1 3.51112 21.787 17.2921
15 1 33.7356 29.7042 9.20312
16 1 35.7448 27.6929 9.7532
17 1 35.4646 25.958 12.0545
18 1 36.0846 28.7624 12.4225
19 1 38.0938 26.7512 12.9726
20 1 35.8044 27.0275 14.7238
21 1 37.8136 25.0163 15.2739
22 1 38.4335 27.8207 15.6419
23 1 40.4427 25.8095 16.192
24 1 32.0662 32.7849 11.3224
25 1 34.0754 30.7737 11.8724
26 1 34.4151 31.8431 14.5417
27 1 36.4243 29.8319 15.0918
28 1 30.3967 35.8656 13.4416
29 1 32.4059 33.8544 13.9917
30 1 32.7457 34.9239 16.661
31 1 30.7365 36.9351 16.1109
32 1 37.3546 25.2776 2.66333
33 1 39.9838 26.0708 3.5814
34 1 39.7036 24.3359 5.88272
35 1 1.38276 25.1291 6.80079
36 1 1.10257 23.3941 9.10211
37 1 3.73174 24.1873 10.0202
38 1 3.45154 22.4524 12.3215
39 1 6.08071 23.2456 13.2396
40 1 37.6944 26.3471 5.33264
41 1 38.3144 29.1515 5.70064
42 1 40.3236 27.1403 6.25071
43 1 38.0342 27.4166 8.00196
44 1 40.0434 25.4054 8.55203
45 1 40.6633 28.2098 8.92003
46 1 1.72254 26.1986 9.47011
47 1 40.3831 26.4749 11.2213
48 1 1.44234 24.4636 11.7714
49 1 2.06231 27.2681 12.1394
50 1 4.07151 25.2568 12.6895
51 1 1.78212 25.5331 14.4407
52 1 3.79131 23.5219 14.9908
53 1 4.41128 26.3263 15.3588
54 1 6.42048 24.3151 15.9089
55 1 4.13109 24.5914 17.6601
56 1 36.025 29.4278 7.45188
57 1 36.6449 32.2323 7.81987
58 1 38.6541 30.221 8.36995
59 1 36.3647 30.4973 10.1212
60 1 38.3739 28.4861 10.6713
61 1 38.9939 31.2905 11.0393
62 1 0.0531133 29.2793 11.5893
63 1 38.7137 29.5556 13.3406
64 1 40.7229 27.5444 13.8907
65 1 0.392886 30.3488 14.2587
66 1 2.40208 28.3376 14.8087
67 1 0.112692 28.6139 16.56
68 1 2.12189 26.6026 17.1101
69 1 2.74186 29.407 17.4781
70 1 4.75106 27.3958 18.0281
71 1 34.3556 32.5086 9.57111
72 1 34.9755 35.313 9.93911
73 1 36.9847 33.3017 10.4892
74 1 34.6953 33.5781 12.2404
75 1 36.7045 31.5668 12.7905
76 1 37.3245 34.3712 13.1585
77 1 39.3337 32.36 13.7086
78 1 37.0443 32.6363 15.4598
79 1 39.0535 30.6251 16.0099
80 1 39.6735 33.4295 16.3779
81 1 0.732663 31.4183 16.928
82 1 32.6861 35.5893 11.6903
83 1 33.3061 38.3937 12.0583
84 1 35.3153 36.3825 12.6084
85 1 33.0259 36.6588 14.3597
86 1 35.0351 34.6476 14.9097
87 1 35.6551 37.452 15.2777
88 1 37.6643 35.4407 15.8278
89 1 31.0167 38.67 13.8096
90 1 33.6459 39.4632 14.7277
91 1 31.3565 39.7395 16.4789
92 1 1.66296 26.864 4.49948
93 1 4.29213 27.6572 5.41755
94 1 4.01193 25.9222 7.71887
95 1 6.6411 26.7154 8.63694
96 1 6.3609 24.9805 10.9383
97 1 8.99007 25.7737 11.8563
98 1 8.70987 24.0388 14.1577
99 1 11.339 24.832 15.0757
100 1 40.6038 28.8752 3.9494
101 1 0.27373 31.6796 4.31739
102 1 2.28293 29.6684 4.86747
103 1 40.9435 29.9447 6.61871
104 1 2.00273 27.9335 7.16879
105 1 2.6227 30.7379 7.53679
106 1 4.6319 28.7267 8.08686
107 1 2.34251 29.003 9.8381
108 1 4.3517 26.9917 10.3882
109 1 4.97167 29.7962 10.7562
110 1 6.98087 27.7849 11.3063
111 1 4.69148 28.0612 13.0575
112 1 6.70067 26.05 13.6076
113 1 7.32064 28.8544 13.9756
114 1 9.32984 26.8432 14.5257
115 1 7.04045 27.1195 16.2769
116 1 9.04964 25.1083 16.827
117 1 9.66962 27.9127 17.195
118 1 38.9343 31.9559 6.06863
119 1 39.5543 34.7603 6.43663
120 1 0.613503 32.7491 6.98671
121 1 39.2741 33.0254 8.73795
122 1 0.333308 31.0142 9.28803
123 1 0.953277 33.8186 9.65602
124 1 2.96247 31.8074 10.2061
125 1 0.673083 32.0837 11.9573
126 1 2.68228 30.0725 12.5074
127 1 3.30225 32.8769 12.8754
128 1 5.31144 30.8657 13.4255
129 1 3.02205 31.142 15.1767
130 1 5.03125 29.1307 15.7268
131 1 5.65122 31.9351 16.0948
132 1 7.66042 29.9239 16.6449
133 1 5.37102 30.2002 18.3961
134 1 37.2649 35.0367 8.18787
135 1 37.8849 37.8411 8.55587
136 1 39.8941 35.8298 9.10594
137 1 37.6047 36.1062 10.8572
138 1 39.6139 34.0949 11.4073
139 1 40.2339 36.8993 11.7753
140 1 1.29305 34.8881 12.3253
141 1 39.9537 35.1644 14.0766
142 1 1.01286 33.1532 14.6267
143 1 1.63282 35.9576 14.9947
144 1 3.64202 33.9464 15.5447
145 1 1.35263 34.2227 17.296
146 1 3.36183 32.2115 17.8461
147 1 5.99099 33.0046 18.7641
148 1 35.5955 38.1174 10.3071
149 1 38.2247 38.9106 11.2252
150 1 35.9353 39.1869 12.9764
151 1 37.9445 37.1757 13.5265
152 1 38.5644 39.9801 13.8945
153 1 40.5736 37.9688 14.4446
154 1 38.2842 38.2452 16.1958
155 1 40.2934 36.2339 16.7459
156 1 6.92129 28.4503 6.33562
157 1 8.93049 26.4391 6.8857
158 1 9.55046 29.2435 7.2537
159 1 11.5597 27.2323 7.80378
160 1 9.27026 27.5086 9.55502
161 1 11.2795 25.4974 10.1051
162 1 11.8994 28.3018 10.4731
163 1 11.6192 26.5669 12.7744
164 1 14.2484 27.3601 13.6925
165 1 2.9029 32.4728 5.23547
166 1 4.9121 30.4616 5.78555
167 1 5.53206 33.266 6.15354
168 1 7.54126 31.2548 6.70362
169 1 5.25187 31.5311 8.45486
170 1 7.26107 29.5198 9.00494
171 1 7.88103 32.3242 9.37294
172 1 9.89023 30.313 9.92301
173 1 7.60084 30.5893 11.6743
174 1 9.61004 28.5781 12.2243
175 1 10.23 31.3825 12.5923
176 1 12.2392 29.3713 13.1424
177 1 9.94981 29.6476 14.8936
178 1 11.959 27.6364 15.4437
179 1 12.579 30.4408 15.8117
180 1 14.5882 28.4295 16.3618
181 1 12.2988 28.7059 18.113
182 1 0.893699 34.484 4.68539
183 1 3.52287 35.2772 5.60346
184 1 1.23347 35.5535 7.3547
185 1 3.24267 33.5423 7.90478
186 1 3.86264 36.3467 8.27278
187 1 5.87184 34.3355 8.82286
188 1 3.58244 34.6118 10.5741
189 1 5.59164 32.6006 11.1242
190 1 6.21161 35.405 11.4922
191 1 8.22081 33.3937 12.0423
192 1 5.93142 33.6701 13.7935
193 1 7.94061 31.6588 14.3436
194 1 8.56058 34.4632 14.7116
195 1 10.5698 32.452 15.2616
196 1 8.28039 32.7283 17.0129
197 1 10.2896 30.7171 17.563
198 1 1.85344 38.3579 7.7227
199 1 40.514 38.6343 9.47394
200 1 1.57325 36.623 10.024
201 1 2.19322 39.4274 10.392
202 1 4.20241 37.4162 10.9421
203 1 1.91302 37.6925 12.6933
204 1 3.92222 35.6813 13.2434
205 1 6.55139 36.4745 14.1615
206 1 6.27119 34.7396 16.4628
207 1 0.184017 0.488672 9.84194
208 1 38.8446 0.764986 11.5932
209 1 40.8538 39.7038 12.1433
210 1 12.1796 30.0367 8.17178
211 1 14.8088 30.8299 9.08985
