Oriented crystal file

3657 atoms
0 bonds
0 angles
0 dihedrals
0 impropers

1 atom types

0 40.95 xlo xhi
0 40.95 ylo yhi
0 40.95 zlo zhi

Atoms

236 1 0.543996 0.405362 0.836179
239 1 3.68285 0.57721 3.46051
255 1 0.834644 1.06711 3.64013
305 1 2.41984 2.45427 1.65332
17 1 7.4086 1.29608 2.70572
18 1 6.62419 3.40627 0.884648
20 1 7.83783 4.06676 3.42931
306 1 5.26804 1.96438 1.4737
11 1 9.00099 0.0826545 0.613736
13 1 10.2146 0.743146 3.1584
15 1 12.2363 2.3004 1.79001
19 1 9.43022 2.85334 1.33733
21 1 10.6439 3.51383 3.88199
14 1 13.0207 0.190211 3.61108
51 1 14.2579 3.85766 0.42162
2205 1 14.8866 2.00732 3.78531
41 1 16.6347 0.53404 0.150708
2236 1 17.0488 2.26701 1.87693
2239 1 19.4693 3.67482 2.61422
2240 1 21.0411 1.35557 1.88265
2241 1 21.6315 3.93451 0.705833
2243 1 23.4616 2.76338 2.61994
2244 1 25.6238 3.02307 0.711559
3363 1 24.6332 0.230153 2.28267
3365 1 26.7107 1.06692 0.447316
3367 1 28.5482 1.36868 2.66477
2461 1 30.2189 2.4313 2.18198
2463 1 32.1391 3.4781 4.07985
250 1 35.7976 1.38515 1.19542
256 1 32.9494 1.87505 1.37504
258 1 36.0882 2.04689 3.99937
251 1 38.6458 0.895261 1.0158
254 1 38.9364 1.557 3.81975
319 1 37.6734 3.43406 2.01255
320 1 40.5216 2.94416 1.83294
358 1 3.03267 6.38025 0.663258
510 1 0.0237617 6.14452 2.7868
513 1 2.73849 6.08486 3.7924
574 1 2.07626 7.73821 1.50934
24 1 7.05342 6.17695 1.60824
307 1 4.29568 4.50318 2.47045
587 1 4.79098 7.67856 2.51494
22 1 9.85946 5.62402 2.06092
60 1 11.8811 7.18128 0.692532
65 1 9.07505 7.73421 0.23985
23 1 12.6655 5.07108 2.5136
2235 1 15.477 4.58626 2.60849
2248 1 13.9053 6.90552 3.34006
2250 1 16.0675 7.16521 1.43167
2237 1 17.6392 4.84595 0.700107
2252 1 17.8976 5.99408 3.34578
2254 1 20.0598 6.25377 1.4374
2255 1 20.3181 7.40189 4.08307
2256 1 21.8898 5.08264 3.35151
2257 1 22.4803 7.66158 2.17469
2258 1 24.0521 5.34233 1.44312
2408 1 23.9695 6.43095 4.08963
2405 1 25.7262 4.19414 3.54614
2458 1 27.5217 6.3321 0.550414
2460 1 28.4623 4.66811 2.72547
2467 1 26.7056 6.90492 3.26896
2459 1 29.2783 4.09529 0.00692177
2462 1 31.1984 5.14208 1.9048
2469 1 29.4418 7.37889 2.44829
493 1 33.4918 4.67014 2.05307
494 1 33.4582 7.5537 2.31479
496 1 35.5443 6.26384 0.775605
497 1 36.173 7.49404 3.32039
498 1 36.2065 4.61048 3.05867
318 1 39.2586 4.82123 0.0257385
499 1 38.259 6.20418 1.7812
500 1 38.9213 4.55082 4.06427
572 1 40.3115 7.79787 0.503739
525 1 2.70491 8.96841 4.05412
583 1 2.04268 10.6218 1.77106
26 1 7.48266 8.94764 2.33183
584 1 4.09517 12.2155 0.493592
585 1 4.12875 9.33191 0.231873
586 1 4.7574 10.5621 2.77666
598 1 6.80989 12.1558 1.49919
600 1 7.47212 10.5025 3.78225
27 1 10.2887 8.3947 2.78451
2246 1 10.5035 10.3959 2.15751
2247 1 12.3335 9.22477 4.07162
2249 1 14.4958 9.48446 2.16324
2251 1 16.3258 8.31333 4.07735
2261 1 12.924 11.8037 2.8948
2280 1 12.6657 10.6556 0.249127
2291 1 15.0862 12.0634 0.986417
2253 1 18.488 8.57302 2.16896
2265 1 16.9163 10.8923 2.90053
2281 1 16.658 9.74415 0.254852
2294 1 19.0785 11.152 0.992143
2269 1 20.9086 9.98084 2.90625
2285 1 20.6502 8.83271 0.260578
2464 1 24.0084 10.8057 1.6374
2465 1 25.765 8.5689 1.09391
2466 1 24.949 9.14173 3.81245
2468 1 27.6851 9.6157 2.99178
2482 1 25.9285 11.8525 3.53527
2520 1 26.7445 11.2797 0.816723
2521 1 28.5011 9.04287 0.273232
1435 1 32.157 10.5048 1.10826
2523 1 30.4212 10.0897 2.17111
495 1 35.5107 9.14739 1.03732
502 1 35.4772 12.0309 1.29904
504 1 36.1394 10.3776 3.5821
1440 1 33.7043 11.9801 3.06108
505 1 38.1919 11.9713 2.30464
506 1 38.2255 9.08773 2.04292
509 1 40.9402 9.02807 3.04852
521 1 40.9066 11.9116 3.31024
571 1 40.278 10.6814 0.765457
582 1 2.0091 13.5053 2.03277
594 1 4.06159 15.099 0.755309
595 1 4.69025 16.3292 3.30009
596 1 4.72382 13.4457 3.03837
597 1 6.77632 15.0394 1.76091
599 1 7.43855 13.386 4.04397
610 1 9.49104 14.9797 2.76651
1816 1 9.73299 15.0862 0.779362
2260 1 11.3523 14.123 3.62637
1817 1 12.4994 14.7148 0.00879745
2264 1 15.3445 13.2115 3.63209
2290 1 13.5145 14.3827 1.71798
2293 1 17.5068 13.4712 1.72371
2475 1 17.7589 14.8054 3.54505
2476 1 19.5156 12.5686 3.00156
2477 1 20.4951 15.2793 2.72438
2478 1 22.2517 13.0425 2.18089
2481 1 24.1718 14.0893 4.07876
2526 1 21.3111 14.7065 0.00583076
1436 1 27.5127 13.7345 2.3483
1504 1 26.1246 15.1459 0.235076
2530 1 24.9878 13.5165 1.36022
2531 1 28.6646 12.3265 2.7146
1439 1 31.3822 13.5949 3.6811
1508 1 29.9941 15.0064 1.56789
1509 1 32.3163 13.3915 0.947865
1510 1 32.4756 16.2783 0.787474
503 1 36.1058 13.2611 3.84382
1511 1 34.7978 14.6634 0.167453
1512 1 33.8637 14.8669 2.90069
517 1 38.1583 14.8548 2.56636
520 1 40.873 14.7952 3.57196
567 1 37.5297 13.6246 0.0215762
579 1 40.2444 13.565 1.02718
590 1 1.31329 18.0422 0.0114284
591 1 1.94195 19.2724 2.55621
592 1 1.97552 16.3889 2.29449
593 1 4.02802 17.9826 1.01703
604 1 4.65667 19.2128 3.56181
606 1 6.74274 17.9229 2.02263
1821 1 8.70621 17.7527 1.24854
1822 1 10.4458 20.0478 0.947163
1823 1 11.4726 17.3813 0.477986
1824 1 10.8205 18.2289 3.16885
1825 1 13.5868 17.8575 2.39829
1894 1 13.2122 19.6764 0.176602
1898 1 16.3532 17.4862 1.62773
1902 1 15.3264 20.1526 2.09691
2491 1 16.0023 17.0422 4.08854
2493 1 18.7384 17.5161 3.26787
2525 1 19.5544 16.9433 0.549321
2986 1 17.3676 20.1882 2.14266
1513 1 23.8025 16.7608 0.855097
1527 1 23.0277 19.8509 3.42795
2532 1 21.4745 17.9901 2.4472
1515 1 26.284 18.0327 0.0746841
1516 1 25.3499 18.2361 2.80793
1517 1 27.672 16.6212 2.18791
1518 1 27.8313 19.508 2.02751
1519 1 30.1535 17.8931 1.40749
1521 1 31.5415 16.4817 3.52071
1522 1 31.7009 19.3685 3.36032
1523 1 34.023 17.7536 2.7403
3850 1 35.5398 20.2227 0.143987
3866 1 36.5177 19.7751 2.83247
516 1 38.1247 17.7384 2.82808
534 1 40.8395 17.6787 3.83368
575 1 37.4961 16.5082 0.283294
578 1 40.2108 16.4485 1.28889
588 1 40.1772 19.3321 1.55061
3852 1 38.2957 19.4433 0.571217
601 1 1.90837 22.156 2.81793
602 1 3.99444 20.8661 1.27875
1174 1 1.91142 24.4931 2.79694
1234 1 3.83255 24.1365 0.659975
3962 1 0.0968979 23.6256 0.266934
605 1 6.70916 20.8065 2.28435
1235 1 6.37944 22.8688 1.19939
1248 1 4.45831 23.2254 3.33635
613 1 9.42389 20.7468 3.28994
1308 1 10.3028 23.8955 0.63156
1321 1 8.38164 24.2521 2.76852
1323 1 10.9285 22.9845 3.30793
1900 1 12.1854 22.3429 0.645783
1826 1 12.5601 20.524 2.86747
2988 1 13.5707 23.456 1.89979
2991 1 15.3374 24.3818 3.99892
2990 1 16.4075 22.8928 1.75789
2993 1 18.1741 23.8186 3.85702
3016 1 19.2442 22.3296 1.61599
3017 1 21.1209 24.4709 1.08932
3018 1 22.081 21.7663 1.47409
3019 1 21.0109 23.2554 3.71513
3020 1 23.8476 22.6921 3.57323
3071 1 23.9576 23.9077 0.94742
3072 1 24.9177 21.2031 1.33219
3073 1 26.7944 23.3445 0.805522
3742 1 28.2502 22.1132 1.55078
1532 1 29.3787 20.9833 3.98034
3781 1 29.1369 24.4282 0.0543983
3783 1 31.8927 23.6488 0.481625
3784 1 30.1148 23.9805 2.74287
3785 1 31.0061 21.3338 1.97801
3786 1 32.8706 23.2012 3.17011
3787 1 33.7619 20.5544 2.40524
3862 1 34.6486 22.8694 0.90886
3865 1 35.6264 22.4218 3.59734
3864 1 37.4044 22.09 1.33609
3963 1 39.2689 23.9574 2.52819
3964 1 40.1602 21.3106 1.76332
1171 1 0.74097 28.055 1.15029
1173 1 1.36673 27.144 3.82666
1244 1 3.28786 26.7874 1.6897
1245 1 5.29006 28.1707 3.25883
1246 1 5.83475 25.5198 2.22911
1307 1 7.75588 25.1631 0.0921487
1317 1 7.21119 27.8141 1.12187
1320 1 7.83695 26.9031 3.79824
1319 1 9.75808 26.5464 1.66128
1384 1 11.7603 27.9298 3.23042
1385 1 12.305 25.2788 2.20069
2989 1 15.4474 25.5974 1.37312
2996 1 14.4873 28.3019 0.988346
2997 1 14.3773 27.0864 3.61415
2999 1 17.214 26.5231 3.47225
3015 1 18.2841 25.0341 1.23122
3026 1 17.324 27.7387 0.846449
3028 1 20.1608 27.1755 0.70455
3029 1 19.0907 28.6645 2.94559
3030 1 20.0508 25.9599 3.33036
3031 1 21.9274 28.1013 2.80368
3032 1 22.8875 25.3967 3.18846
3084 1 22.9975 26.6123 0.562651
3086 1 25.8343 26.049 0.420753
3087 1 24.7642 27.538 2.66179
3088 1 25.7243 24.8335 3.04656
3089 1 27.6009 26.9748 2.51989
3782 1 31.0015 26.2955 1.2465
3788 1 31.9793 25.8479 3.93498
3859 1 34.644 27.8311 0.177342
3861 1 33.7573 25.5161 1.67372
3863 1 36.5131 24.7367 2.10095
3869 1 32.866 28.1628 2.43859
3871 1 35.6218 27.3835 2.86582
1172 1 39.7698 28.4116 3.28725
3959 1 37.3998 27.0517 0.604569
3961 1 40.1556 26.2723 1.0318
3969 1 38.3776 26.6041 3.29305
1170 1 0.196279 30.706 2.18001
1240 1 2.11741 30.3494 0.0430492
1243 1 2.74317 29.4383 2.71942
1255 1 2.19848 32.0893 3.74915
1241 1 4.11961 31.7327 1.61218
1242 1 4.6643 29.0817 0.58246
1314 1 8.04293 32.7594 1.04436
1316 1 6.6665 30.465 2.1516
1315 1 8.58763 30.1084 0.0146339
1318 1 9.21338 29.1974 2.69101
1332 1 8.66869 31.8483 3.72073
1380 1 10.5898 31.4917 1.58377
1381 1 11.1345 28.8408 0.554045
1382 1 13.1367 30.2241 2.12318
1410 1 14.5132 32.5184 1.01594
2998 1 16.2539 29.2277 3.08748
3025 1 16.3639 30.4433 0.461678
3027 1 19.2006 29.88 0.319777
3040 1 18.1305 31.3691 2.56081
3042 1 20.9673 30.8058 2.41892
3083 1 22.0374 29.3168 0.17788
3101 1 23.8041 30.2426 2.27702
3085 1 24.8741 28.7536 0.0359812
3102 1 25.6807 32.3839 1.75035
3103 1 26.6408 29.6794 2.13512
3162 1 28.5174 31.8207 1.60845
3163 1 29.4776 29.1162 1.99322
3164 1 31.3542 31.2575 1.46655
3165 1 31.2442 30.042 4.09236
3176 1 30.2841 32.7465 3.70758
1134 1 36.6783 32.3302 3.77756
3178 1 33.1208 32.1833 3.56569
3868 1 33.7527 30.4778 0.942204
3870 1 34.7305 30.0302 3.63069
3967 1 36.5085 29.6984 1.36944
1168 1 38.5994 31.9736 1.6406
1169 1 39.1441 29.3227 0.610875
1239 1 1.57272 33.0003 1.07277
1251 1 1.02803 35.6512 2.1025
1253 1 3.57492 34.3836 2.64191
1312 1 5.49605 34.027 0.504947
1326 1 4.95135 36.6779 1.53467
1328 1 7.49824 35.4103 2.07408
1330 1 6.1218 33.116 3.18132
1378 1 11.9663 33.7861 0.476532
1388 1 11.4216 36.437 1.50626
1389 1 9.50044 36.7936 3.64322
1390 1 10.0451 34.1427 2.61349
1392 1 12.592 32.875 3.1529
1411 1 13.9685 35.1694 2.04567
3311 1 15.9026 34.1693 2.90906
3041 1 20.0072 33.5104 2.03415
3314 1 19.8175 35.3079 3.29116
3327 1 17.2717 36.6871 3.32249
3353 1 17.9801 35.0061 1.07371
3100 1 22.8439 32.9472 1.89225
3317 1 23.7325 36.4464 3.67326
3354 1 21.895 36.1446 1.45581
3113 1 24.7206 35.0885 1.36558
3115 1 27.4473 33.3097 3.84949
3172 1 27.5573 34.5253 1.22368
3173 1 29.434 36.6666 0.697008
3174 1 30.3941 33.9621 1.08178
3175 1 29.324 35.4511 3.32281
3177 1 32.1607 34.8878 3.18092
3224 1 32.2707 36.1034 0.555113
186 1 36.1571 35.8704 1.18873
1132 1 36.0525 33.2413 1.10119
3225 1 33.2308 33.3988 0.939882
1166 1 39.9758 34.2679 0.533362
1177 1 38.0547 34.6246 2.67032
1179 1 40.6016 33.3569 3.20973
237 1 3.3922 40.8655 0.656564
238 1 1.807 39.4783 2.64338
1252 1 3.03022 37.0346 3.67163
221 1 6.2404 40.3756 0.476945
1325 1 4.40666 39.3289 2.56439
1327 1 6.95355 38.0612 3.10381
12 1 11.807 40.4797 1.06641
1387 1 8.87468 37.7046 0.966845
7 1 14.1838 37.1561 0.795502
8 1 12.5914 38.3695 2.88749
9 1 14.6131 39.9268 1.5191
3326 1 14.7259 38.0663 3.35383
10 1 17.4191 39.3738 1.97178
42 1 19.4407 40.9311 0.603391
2201 1 16.4583 40.6381 3.05375
3330 1 18.6408 39.2048 3.73593
3357 1 19.3492 37.5239 1.48714
3331 1 21.1867 37.8256 3.70459
3359 1 20.7183 40.0416 1.90057
3360 1 23.2641 38.6624 1.86924
3361 1 22.7957 40.8784 0.0652194
3320 1 27.6474 37.5849 4.05535
3335 1 25.1016 38.9642 4.08669
3355 1 25.8099 37.2832 1.8379
3362 1 25.3416 39.4992 0.0338855
3364 1 27.179 39.8009 2.25134
3228 1 31.3106 38.808 0.170341
3356 1 29.7249 38.4217 2.22
3366 1 29.2565 40.6377 0.415982
3368 1 31.094 40.9395 2.63343
187 1 35.1848 38.4092 2.18548
248 1 33.9217 40.2862 0.378285
249 1 36.77 39.7964 0.198666
257 1 34.2124 40.948 3.18223
184 1 40.8812 37.4294 1.82624
188 1 38.033 37.9193 2.00586
234 1 39.6182 39.3065 0.0190475
252 1 37.0606 40.4581 3.00261
253 1 39.9088 39.9682 2.82299
1176 1 37.51 37.2755 3.70005
322 1 2.71048 3.11601 4.45727
448 1 1.34822 2.83781 7.35293
308 1 5.55869 2.62611 4.27765
1342 1 4.48773 0.118798 6.27049
1356 1 6.48993 1.50211 7.83962
3 1 8.62225 1.95657 5.25038
2195 1 10.5622 1.48794 7.60208
2202 1 11.1526 4.06688 6.42526
2203 1 12.7244 1.74763 5.69369
2206 1 15.1449 3.15544 6.43098
2208 1 17.3071 3.41513 4.5226
2210 1 19.1372 2.244 6.43671
3347 1 20.0099 0.77261 4.14936
2211 1 21.2994 2.50369 4.52833
3348 1 21.8474 1.07437 6.36681
3349 1 23.9249 1.91114 4.53145
3350 1 23.2165 3.59213 6.78024
3338 1 26.4707 0.531911 4.50012
3340 1 28.3082 0.833676 6.71757
3351 1 25.7624 2.21291 6.7489
2406 1 29.4029 3.00413 4.90053
2416 1 31.323 4.05092 6.7984
3342 1 30.3856 1.67045 4.88222
3344 1 32.2231 1.97221 7.09967
425 1 34.1541 3.01679 4.33613
426 1 34.8163 1.36343 6.6192
3343 1 32.9315 0.291226 4.85088
432 1 36.8688 2.95713 5.34173
434 1 37.531 1.30377 7.6248
435 1 39.5835 2.89747 6.34733
1190 1 38.9675 0.359742 6.2989
447 1 1.31464 5.72136 7.61465
511 1 0.652415 7.37472 5.33159
512 1 0.685991 4.49116 5.06987
514 1 3.40072 4.43151 6.07547
527 1 3.36714 7.31506 6.33718
529 1 5.45321 6.0252 4.798
530 1 6.08186 7.2554 7.34278
25 1 8.26707 6.83745 4.15291
2215 1 11.7431 6.64583 5.24844
2204 1 13.3148 4.32657 4.51688
2217 1 13.5732 5.4747 7.16255
2218 1 14.1636 8.05364 5.98573
2219 1 15.7354 5.73439 5.25417
2220 1 15.9937 6.88251 7.89984
2221 1 17.5654 4.56326 7.16828
2222 1 18.1559 7.1422 5.99146
2223 1 19.7276 4.82295 5.25989
2224 1 19.986 5.97107 7.90557
2409 1 23.1535 7.00377 6.80818
2410 1 24.9102 4.76696 6.26469
2411 1 25.8896 7.47774 5.98751
2412 1 27.6463 5.24093 5.44402
2413 1 26.8303 5.81376 8.16257
2470 1 28.6258 7.95171 5.16684
2415 1 29.5664 6.28773 7.3419
2471 1 30.3824 5.7149 4.62335
2474 1 32.3025 6.7617 6.52122
428 1 34.1205 5.90034 4.59785
429 1 34.7491 7.13054 7.14263
430 1 34.7827 4.24699 6.88092
431 1 36.8352 5.84068 5.60345
433 1 37.4974 4.18733 7.88651
442 1 37.4638 7.07088 8.14823
444 1 39.5499 5.78102 6.60905
508 1 38.8877 7.43438 4.32599
459 1 1.24749 11.4885 8.13809
460 1 1.28107 8.60492 7.87637
523 1 0.618836 10.2583 5.5933
524 1 2.67133 11.852 4.31584
526 1 3.33356 10.1986 6.5989
528 1 5.41963 8.90876 5.05972
542 1 5.38605 11.7923 5.32144
544 1 6.04828 10.139 7.6045
545 1 8.10078 11.7327 6.32704
546 1 8.13435 8.8491 6.06532
2259 1 10.7618 11.544 4.80318
2951 1 10.3586 8.40598 7.61208
2227 1 12.5919 10.3729 6.71729
2229 1 15.0124 11.7807 7.45458
2263 1 14.7541 10.6326 4.80891
2230 1 16.5841 9.46146 6.72302
2266 1 17.1746 12.0404 5.5462
2267 1 18.7464 9.72115 4.81464
2418 1 20.4562 10.9046 5.17662
2419 1 19.6402 11.4774 7.89516
2407 1 22.2129 8.66776 4.63313
2420 1 21.3969 9.24058 7.35167
2421 1 22.3763 11.9514 7.07449
2422 1 24.133 9.71455 6.531
2480 1 23.1923 11.3785 4.35594
2426 1 27.8097 8.52453 7.88539
2484 1 26.8691 10.1885 5.71033
2472 1 31.3619 8.42568 4.34617
2486 1 29.6052 10.6625 4.88966
2487 1 28.7892 11.2353 7.6082
2488 1 30.5459 8.9985 7.06471
427 1 34.0869 8.7839 4.85957
438 1 34.7155 10.0141 7.40435
439 1 36.768 11.6078 6.12689
440 1 36.8016 8.72424 5.86517
1441 1 32.7702 12.1835 5.79432
443 1 39.5163 8.66458 6.87077
456 1 39.4828 11.5481 7.13249
507 1 38.8541 10.3179 4.5877
522 1 0.58526 13.1418 5.85502
536 1 0.551682 16.0254 6.11674
538 1 2.63775 14.7355 4.57756
539 1 3.26641 15.9657 7.12234
540 1 3.29998 13.0822 6.86062
541 1 5.35248 14.6759 5.58316
543 1 6.01471 13.0225 7.86622
556 1 5.98113 15.9061 8.12794
558 1 8.0672 14.6162 6.58875
608 1 7.40497 16.2696 4.30569
611 1 10.1197 16.2099 5.31129
2974 1 11.1615 13.3565 7.65207
2262 1 13.1823 12.9518 5.54048
2270 1 13.7728 15.5308 4.36366
2975 1 12.7637 15.6433 6.88546
2982 1 15.3637 16.0588 8.0903
2417 1 18.6996 13.1414 5.72011
2432 1 16.9429 15.3782 6.2636
2495 1 19.679 15.8522 5.44293
2435 1 20.6197 14.1882 7.61798
2479 1 21.4357 13.6153 4.89944
2497 1 22.4152 16.3261 4.62226
2499 1 23.3558 14.6621 6.79731
1444 1 28.1259 15.4132 7.03436
2483 1 25.1124 12.4253 6.25382
2485 1 27.8486 12.8993 5.43315
2500 1 26.0919 15.1361 5.97664
2502 1 27.0326 13.4721 8.1517
1443 1 29.06 15.2098 4.30112
1445 1 30.4481 13.7984 6.41434
452 1 36.7345 14.4913 6.38861
1447 1 32.9296 15.0703 5.63393
1449 1 34.3176 13.6588 7.74715
1525 1 35.411 16.3422 4.85352
455 1 39.4492 14.4317 7.3942
518 1 38.787 16.085 5.11114
519 1 38.8205 13.2015 4.84942
535 1 0.518105 18.9089 6.37846
537 1 2.60418 17.6191 4.83927
552 1 3.23283 18.8493 7.38406
553 1 5.28532 20.443 6.10659
554 1 5.3189 17.5594 5.84487
557 1 8.03362 17.4998 6.85047
560 1 8.00004 20.3833 7.11219
607 1 7.37139 19.1531 4.56741
614 1 10.0861 19.0935 5.57301
2978 1 11.9643 18.307 7.69206
2984 1 11.7658 17.5148 4.91402
2431 1 15.1863 17.615 6.80709
2490 1 14.2456 19.279 4.63203
2503 1 16.1657 20.3258 6.52991
2434 1 18.863 16.425 8.16148
2494 1 17.9224 18.089 5.98642
2505 1 19.8425 19.1358 7.88429
1451 1 22.0936 20.0544 6.16119
1452 1 24.4158 18.4395 5.54116
2496 1 20.6585 18.5629 5.16575
2498 1 21.5991 16.8989 7.3408
1442 1 26.7379 16.8246 4.92114
1454 1 25.8038 17.0281 7.65438
1455 1 25.9631 19.9148 7.49399
1456 1 28.2853 18.3 6.87397
1530 1 26.8972 19.7114 4.76075
1446 1 30.6074 16.6851 6.25395
1520 1 29.2194 18.0966 4.14073
1534 1 30.7668 19.5719 6.09356
451 1 36.7009 17.3749 6.65032
465 1 36.6673 20.2585 6.91204
1450 1 34.4769 16.5456 7.58676
1524 1 33.0889 17.957 5.47354
1526 1 35.5704 19.2289 4.69313
1538 1 34.6363 19.4324 7.42637
468 1 39.382 20.1988 7.91764
469 1 39.4156 17.3152 7.65592
532 1 38.7534 18.9686 5.37286
548 1 0.484528 21.7925 6.64018
549 1 2.53702 23.3862 5.36271
550 1 2.5706 20.5026 5.10099
551 1 3.19925 21.7328 7.64577
612 1 7.33781 22.0367 4.82913
1265 1 7.08627 23.6977 7.58185
1324 1 9.0074 23.3411 5.44489
2742 1 11.5732 21.0532 7.25272
1386 1 12.9307 24.3678 4.87707
2743 1 13.4567 23.2063 6.80432
2985 1 13.4607 22.2405 4.52559
2992 1 16.2975 21.6772 4.38369
2994 1 19.1342 21.114 4.24179
2995 1 18.0641 22.603 6.48283
1467 1 23.641 21.5297 8.11401
3034 1 22.7775 24.1812 5.81426
1529 1 24.5751 21.3263 5.38077
1531 1 27.0566 22.5982 4.60036
1533 1 28.4446 21.1867 6.71358
1541 1 26.1225 22.8016 7.3336
1542 1 28.6039 24.0735 6.55319
1535 1 30.9261 22.4586 5.93317
1537 1 32.3141 21.0472 8.04639
1546 1 32.4735 23.934 7.886
1536 1 33.2482 20.8438 5.31315
1539 1 34.7956 22.3191 7.26598
478 1 39.3485 23.0824 8.17936
531 1 38.7198 21.8522 5.63458
533 1 40.8059 20.5623 4.09539
3875 1 37.4909 24.2891 4.78944
1187 1 1.99249 26.233 6.50303
1247 1 3.91362 25.8764 4.36607
1259 1 3.36893 28.5273 5.39579
1262 1 3.99469 27.6163 8.07217
1249 1 6.46051 24.6087 4.90548
1261 1 5.91582 27.2597 5.93521
1263 1 4.53938 24.9653 7.04244
1337 1 7.91802 28.643 7.50434
1322 1 10.3838 25.6354 4.33766
1336 1 9.83914 28.2864 5.36738
1338 1 8.46271 25.992 6.47462
1398 1 12.386 27.0187 5.90679
2749 1 12.8665 25.8711 7.77149
2807 1 14.75 28.0242 7.32309
2808 1 15.3402 25.3595 6.35592
3000 1 16.1439 28.0122 5.71329
2809 1 17.8596 25.3997 7.78253
3002 1 18.9807 27.4489 5.57139
3003 1 19.9408 24.7444 5.95616
3004 1 21.7074 25.6702 8.05529
3033 1 21.8174 26.8857 5.42949
3037 1 24.5442 25.1069 7.9134
3047 1 23.5841 27.8115 7.52863
3035 1 24.6542 26.3225 5.28759
3049 1 26.4208 27.2483 7.38673
