 Step "Avg Penalty" "Std deviation"
0 100 0.5121076666666666 0.0036210983013170756
1 5100 0.2025178333333333 0.024137805772346962
2 10100 0.19588639583333334 0.021856330612919885
3 15100 0.19342222916666665 0.02102832549483144
4 20100 0.19180689583333332 0.020498792692253423
5 25100 0.19059820833333332 0.020150111887085313
6 30100 0.189690875 0.019843535033414295
7 35100 0.18899152083333334 0.019648795652540678
8 40100 0.18838814583333333 0.019497531015533337
9 45100 0.18785797916666666 0.019323963333499946
10 50100 0.18743629166666664 0.019156617532195566
11 55100 0.1870103125 0.018997108864196633
12 60100 0.18665310416666667 0.01887280857363322
13 65100 0.18627443749999997 0.018795290940230896
14 70100 0.18594585416666667 0.018709571333649484
15 75100 0.18567841666666665 0.018612392156306556
16 80100 0.1853946875 0.018518539103214576
17 85100 0.18520202083333334 0.01845313678632649
18 90100 0.18499295833333332 0.018380435103499907
19 95100 0.1847925416666667 0.018310486080627825
20 100100 0.18460258333333335 0.01824240287438049
21 105100 0.18440333333333336 0.018172591223016746
22 110100 0.18420635416666667 0.01810879980454969
23 115100 0.18404208333333336 0.018037849655811906
24 120100 0.18386964583333332 0.01798255707858766
