 Step "Avg Penalty" "Std deviation"
0 32 0.48628404166666667 0.009577280296126204
1 64 0.4856703125 0.009183644509383729
2 96 0.48449137499999995 0.008911700796729292
3 128 0.4838844375 0.00832035397647738
4 160 0.4836865625 0.008058964977380715
5 192 0.48222666666666664 0.0076651749236354046
6 224 0.4815395833333333 0.007406805105121115
7 256 0.48093964583333326 0.0072552005632044855
8 288 0.480424875 0.007253553634217373
9 320 0.4790820833333333 0.006729760442239312
10 352 0.4788824583333333 0.006639887146433731
11 384 0.4783662708333332 0.006530319146805246
12 416 0.47772587499999997 0.006234672984053381
13 448 0.47760033333333335 0.006260611367513195
14 480 0.4773462499999999 0.006159677728859215
15 512 0.47658804166666663 0.006226726703897918
16 544 0.4764376875 0.0061785654609775795
17 576 0.47552452083333335 0.006770212171758022
18 608 0.47507412499999996 0.006865124131852576
19 640 0.47507412499999996 0.006865124131852576
20 672 0.474544 0.006650074563651716
21 704 0.47444916666666676 0.006619576576846702
22 736 0.4742103541666667 0.006626325237150138
23 768 0.4741954791666667 0.006618539399806478
24 800 0.4737736041666667 0.006643853491984973
25 832 0.47367733333333334 0.006596685519559922
26 864 0.47367733333333334 0.006596685519559922
27 896 0.47367733333333334 0.006596685519559922
28 928 0.47332247916666664 0.006685949949181559
29 960 0.4730939375 0.00690596838205062
30 992 0.473027375 0.006838050651131996
31 1024 0.473027375 0.006838050651131996
32 1056 0.4729904166666667 0.006791419874209025
