 Step "Avg Penalty" "Std deviation"
0 32 0.4884304475524475 0.009535561686949027
1 1632 0.45667314685314686 0.0061527357203506996
2 3232 0.4522980979020979 0.005502214919331734
3 4832 0.4494433356643357 0.005391841614811407
4 6432 0.44742599300699304 0.005330335128719188
5 8032 0.4461346993006994 0.005341485537467209
6 9632 0.44510323076923075 0.005520415350637456
7 11232 0.44391263636363637 0.005361943087133089
8 12832 0.4427830909090909 0.005157371760654147
9 14432 0.44152141258741257 0.00565271475516152
10 16032 0.4411061818181818 0.005691152377967452
11 17632 0.44053220279720273 0.005891151168692455
12 19232 0.4399936923076923 0.00581695235077077
13 20832 0.43953213286713283 0.005838983518085619
14 22432 0.4392504475524476 0.005921405742499014
15 24032 0.43863251048951046 0.005755241151892638
16 25632 0.4382757832167832 0.005791951567452574
17 27232 0.43747933566433567 0.005809878579788747
18 28832 0.4369774125874126 0.00605177382834305
19 30432 0.4368013496503496 0.006024826270955331
20 32032 0.4364035524475524 0.0059220143076708295
21 33632 0.43609347552447547 0.005874176132622579
22 35232 0.4359785034965035 0.005823510563218483
23 36832 0.4357098881118881 0.005895000259356686
24 38432 0.435342013986014 0.006204726478730495
25 40032 0.43507334965034966 0.006505510494371414
26 41632 0.43493018881118883 0.006438268286932582
27 43232 0.43456644055944055 0.006384262517792468
28 44832 0.43438575524475526 0.006195446506225677
29 46432 0.4341981958041958 0.006098411187984025
30 48032 0.4340923986013986 0.006100108022756136
31 49632 0.43374232867132867 0.006160595045999363
32 51232 0.433616979020979 0.00606491916793961
33 52832 0.4333023216783216 0.006042016323042087
34 54432 0.43327879720279716 0.00603879700565312
35 56032 0.43313612587412587 0.005929999971340679
36 57632 0.43281472027972023 0.005884524224076298
37 59232 0.4325407412587412 0.005969200612620442
38 60832 0.43218815384615383 0.006044259805458644
39 62432 0.43194134965034964 0.006132698118684128
40 64032 0.43187301398601396 0.006103215654369971
41 65632 0.4317824195804196 0.0060796710303105215
42 67232 0.43153935664335663 0.006150244823256574
43 68832 0.4315278181818182 0.006142604929410814
44 70432 0.4312840769230769 0.006264807791389554
45 72032 0.4312542867132867 0.0062334935219056035
