x  y  z   error
0.0785398  1.02102  1.49226  0.258012
0.0785398  1.1781  0.0785398  -6.96633
0.0785398  1.1781  0.235619  -6.45031
0.0785398  1.1781  0.392699  -2.32211
0.0785398  1.1781  0.549779  -5.41826
0.0785398  1.1781  0.706858  -1.80609
0.0785398  1.1781  0.863938  -4.38621
0.0785398  1.1781  1.02102  -2.32211
0.0785398  1.1781  1.1781  -1.29006
0.0785398  1.1781  1.33518  -1.80609
0.0785398  1.1781  1.49226  0.258012
0.0785398  1.33518  0.0785398  -5.41826
0.0785398  1.33518  0.235619  -2.32211
0.0785398  1.33518  0.392699  -3.87018
0.0785398  1.33518  0.549779  -2.32211
0.0785398  1.33518  0.706858  -1.80609
0.0785398  1.33518  0.863938  -2.83813
0.0785398  1.33518  1.02102  -0.774037
0.0785398  1.33518  1.1781  -1.80609
0.0785398  1.33518  1.33518  0.258012
0.0785398  1.33518  1.49226  -0.258012
0.0785398  1.49226  0.0785398  -1.80609
0.0785398  1.49226  0.235619  -1.29006
0.0785398  1.49226  0.392699  -0.258012
0.0785398  1.49226  0.549779  0.258012
0.0785398  1.49226  0.706858  -0.258012
0.0785398  1.49226  0.863938  0.258012
0.0785398  1.49226  1.02102  -0.774037
0.0785398  1.49226  1.1781  0.258012
0.0785398  1.49226  1.33518  0.258012
0.0785398  1.49226  1.49226  -0.258012
0.235619  0.0785398  0.0785398  -19.3509
0.235619  0.0785398  0.235619  -21.931
0.235619  0.0785398  0.392699  -14.7067
0.235619  0.0785398  0.549779  -18.3189
0.235619  0.0785398  0.706858  -16.7708
0.235619  0.0785398  0.863938  -9.54645
0.235619  0.0785398  1.02102  -9.03043
0.235619  0.0785398  1.1781  -8.5144
0.235619  0.0785398  1.33518  -3.87018
0.235619  0.0785398  1.49226  -1.29006
0.235619  0.235619  0.0785398  -28.6394
0.235619  0.235619  0.235619  -16.7708
0.235619  0.235619  0.392699  -18.8349
0.235619  0.235619  0.549779  -13.1586
0.235619  0.235619  0.706858  -11.6106
0.235619  0.235619  0.863938  -9.03043
0.235619  0.235619  1.02102  -7.99838
0.235619  0.235619  1.1781  -5.93428
0.235619  0.235619  1.33518  -1.80609
0.235619  0.235619  1.49226  -2.83813
0.235619  0.392699  0.0785398  -17.8028
0.235619  0.392699  0.235619  -18.3189
0.235619  0.392699  0.392699  -14.7067
0.235619  0.392699  0.549779  -13.6747
0.235619  0.392699  0.706858  -11.0945
0.235619  0.392699  0.863938  -4.90223
0.235619  0.392699  1.02102  -2.83813
0.235619  0.392699  1.1781  -2.83813
0.235619  0.392699  1.33518  -1.29006
0.235619  0.392699  1.49226  -0.258012
0.235619  0.549779  0.0785398  -17.8028
0.235619  0.549779  0.235619  -18.8349
0.235619  0.549779  0.392699  -9.54645
0.235619  0.549779  0.549779  -10.5785
0.235619  0.549779  0.706858  -10.5785
0.235619  0.549779  0.863938  -7.99838
0.235619  0.549779  1.02102  -3.35416
0.235619  0.549779  1.1781  -4.38621
0.235619  0.549779  1.33518  -2.32211
0.235619  0.549779  1.49226  0.258012
0.235619  0.706858  0.0785398  -14.7067
0.235619  0.706858  0.235619  -8.5144
0.235619  0.706858  0.392699  -13.1586
0.235619  0.706858  0.549779  -6.45031
0.235619  0.706858  0.706858  -7.99838
0.235619  0.706858  0.863938  -6.45031
0.235619  0.706858  1.02102  -1.80609
0.235619  0.706858  1.1781  -3.35416
0.235619  0.706858  1.33518  -1.80609
0.235619  0.706858  1.49226  -0.258012
0.235619  0.863938  0.0785398  -14.1907
0.235619  0.863938  0.235619  -7.48236
0.235619  0.863938  0.392699  -10.0625
0.235619  0.863938  0.549779  -5.41826
0.235619  0.863938  0.706858  -6.96633
0.235619  0.863938  0.863938  -2.83813
0.235619  0.863938  1.02102  -3.87018
0.235619  0.863938  1.1781  -2.83813
0.235619  0.863938  1.33518  -0.774037
0.235619  0.863938  1.49226  -1.29006
0.235619  1.02102  0.0785398  -5.93428
0.235619  1.02102  0.235619  -5.93428
0.235619  1.02102  0.392699  -10.5785
0.235619  1.02102  0.549779  -4.38621
0.235619  1.02102  0.706858  -5.41826
0.235619  1.02102  0.863938  -2.32211
0.235619  1.02102  1.02102  -3.87018
0.235619  1.02102  1.1781  -1.80609
0.235619  1.02102  1.33518  -0.258012
0.235619  1.02102  1.49226  0.258012
0.235619  1.1781  0.0785398  -4.90223
0.235619  1.1781  0.235619  -4.90223
0.235619  1.1781  0.392699  -3.87018
0.235619  1.1781  0.549779  -4.38621
0.235619  1.1781  0.706858  -3.87018
0.235619  1.1781  0.863938  -3.35416
0.235619  1.1781  1.02102  -2.32211
0.235619  1.1781  1.1781  -0.774037
0.235619  1.1781  1.33518  -1.80609
0.235619  1.1781  1.49226  -0.258012
0.235619  1.33518  0.0785398  -5.41826
0.235619  1.33518  0.235619  -5.41826
0.235619  1.33518  0.392699  -1.29006
0.235619  1.33518  0.549779  -4.38621
0.235619  1.33518  0.706858  -1.29006
0.235619  1.33518  0.863938  -0.258012
0.235619  1.33518  1.02102  -3.87018
0.235619  1.33518  1.1781  -0.774037
0.235619  1.33518  1.33518  0.258012
0.235619  1.33518  1.49226  0.258012
0.235619  1.49226  0.0785398  0.258012
0.235619  1.49226  0.235619  -2.32211
0.235619  1.49226  0.392699  -0.774037
0.235619  1.49226  0.549779  -0.774037
0.235619  1.49226  0.706858  -0.774037
0.235619  1.49226  0.863938  -0.258012
0.235619  1.49226  1.02102  0.258012
0.235619  1.49226  1.1781  0.258012
0.235619  1.49226  1.33518  -0.774037
0.235619  1.49226  1.49226  -0.258012
0.392699  0.0785398  0.0785398  -23.4791
0.392699  0.0785398  0.235619  -13.6747
0.392699  0.0785398  0.392699  -17.2868
0.392699  0.0785398  0.549779  -20.383
0.392699  0.0785398  0.706858  -8.5144
0.392699  0.0785398  0.863938  -9.03043
0.392699  0.0785398  1.02102  -6.96633
0.392699  0.0785398  1.1781  -5.41826
0.392699  0.0785398  1.33518  -4.90223
0.392699  0.0785398  1.49226  -1.80609
0.392699  0.235619  0.0785398  -15.7387
0.392699  0.235619  0.235619  -10.0625
0.392699  0.235619  0.392699  -14.7067
0.392699  0.235619  0.549779  -13.1586
0.392699  0.235619  0.706858  -12.6426
0.392699  0.235619  0.863938  -8.5144
0.392699  0.235619  1.02102  -8.5144
0.392699  0.235619  1.1781  -2.32211
0.392699  0.235619  1.33518  -1.80609
0.392699  0.235619  1.49226  -1.29006
0.392699  0.392699  0.0785398  -20.383
0.392699  0.392699  0.235619  -11.6106
0.392699  0.392699  0.392699  -14.7067
0.392699  0.392699  0.549779  -13.1586
0.392699  0.392699  0.706858  -13.1586
0.392699  0.392699  0.863938  -9.54645
0.392699  0.392699  1.02102  -8.5144
0.392699  0.392699  1.1781  -3.87018
0.392699  0.392699  1.33518  -3.87018
0.392699  0.392699  1.49226  -0.258012
0.392699  0.549779  0.0785398  -13.1586
0.392699  0.549779  0.235619  -7.99838
0.392699  0.549779  0.392699  -9.03043
0.392699  0.549779  0.549779  -9.54645
0.392699  0.549779  0.706858  -7.99838
0.392699  0.549779  0.863938  -6.96633
0.392699  0.549779  1.02102  -5.93428
0.392699  0.549779  1.1781  -5.41826
0.392699  0.549779  1.33518  -2.32211
0.392699  0.549779  1.49226  -0.258012
0.392699  0.706858  0.0785398  -13.1586
0.392699  0.706858  0.235619  -12.6426
0.392699  0.706858  0.392699  -6.45031
0.392699  0.706858  0.549779  -7.48236
0.392699  0.706858  0.706858  -8.5144
0.392699  0.706858  0.863938  -7.48236
0.392699  0.706858  1.02102  -4.38621
0.392699  0.706858  1.1781  -3.35416
0.392699  0.706858  1.33518  -2.32211
0.392699  0.706858  1.49226  -0.774037
0.392699  0.863938  0.0785398  -6.96633
0.392699  0.863938  0.235619  -11.6106
0.392699  0.863938  0.392699  -9.03043
0.392699  0.863938  0.549779  -6.45031
0.392699  0.863938  0.706858  -5.93428
0.392699  0.863938  0.863938  -6.45031
0.392699  0.863938  1.02102  -5.93428
0.392699  0.863938  1.1781  -4.90223
0.392699  0.863938  1.33518  -1.29006
0.392699  0.863938  1.49226  -0.258012
0.392699  1.02102  0.0785398  -6.45031
0.392699  1.02102  0.235619  -5.93428
0.392699  1.02102  0.392699  -4.38621
0.392699  1.02102  0.549779  -1.29006
0.392699  1.02102  0.706858  -4.38621
0.392699  1.02102  0.863938  -4.38621
0.392699  1.02102  1.02102  -2.83813
0.392699  1.02102  1.1781  -0.774037
0.392699  1.02102  1.33518  -2.32211
0.392699  1.02102  1.49226  -0.258012
0.392699  1.1781  0.0785398  -5.93428
0.392699  1.1781  0.235619  -1.29006
0.392699  1.1781  0.392699  -4.38621
0.392699  1.1781  0.549779  -2.32211
0.392699  1.1781  0.706858  -4.90223
0.392699  1.1781  0.863938  -3.87018
0.392699  1.1781  1.02102  -0.258012
0.392699  1.1781  1.1781  -2.83813
0.392699  1.1781  1.33518  -2.83813
0.392699  1.1781  1.49226  -0.258012
0.392699  1.33518  0.0785398  -2.32211
0.392699  1.33518  0.235619  -1.80609
0.392699  1.33518  0.392699  -2.32211
0.392699  1.33518  0.549779  -1.80609
0.392699  1.33518  0.706858  -4.90223
0.392699  1.33518  0.863938  -2.32211
0.392699  1.33518  1.02102  -1.29006
0.392699  1.33518  1.1781  -2.83813
0.392699  1.33518  1.33518  -0.258012
0.392699  1.33518  1.49226  0.258012
0.392699  1.49226  0.0785398  -0.774037
0.392699  1.49226  0.235619  -0.774037
0.392699  1.49226  0.392699  -1.80609
0.392699  1.49226  0.549779  -0.258012
0.392699  1.49226  0.706858  0.258012
0.392699  1.49226  0.863938  0.258012
0.392699  1.49226  1.02102  -0.258012
0.392699  1.49226  1.1781  0.258012
0.392699  1.49226  1.33518  0.258012
0.392699  1.49226  1.49226  0.258012
0.549779  0.0785398  0.0785398  -20.383
0.549779  0.0785398  0.235619  -20.899
0.549779  0.0785398  0.392699  -10.5785
0.549779  0.0785398  0.549779  -14.7067
0.549779  0.0785398  0.706858  -9.54645
0.549779  0.0785398  0.863938  -13.6747
0.549779  0.0785398  1.02102  -6.45031
0.549779  0.0785398  1.1781  -3.87018
0.549779  0.0785398  1.33518  -4.90223
0.549779  0.0785398  1.49226  -0.258012
0.549779  0.235619  0.0785398  -17.8028
0.549779  0.235619  0.235619  -17.2868
0.549779  0.235619  0.392699  -13.1586
0.549779  0.235619  0.549779  -10.0625
0.549779  0.235619  0.706858  -6.96633
0.549779  0.235619  0.863938  -5.93428
0.549779  0.235619  1.02102  -8.5144
0.549779  0.235619  1.1781  -3.87018
0.549779  0.235619  1.33518  -1.29006
0.549779  0.235619  1.49226  -1.29006
0.549779  0.392699  0.0785398  -14.1907
0.549779  0.392699  0.235619  -19.3509
0.549779  0.392699  0.392699  -9.03043
0.549779  0.392699  0.549779  -9.54645
0.549779  0.392699  0.706858  -8.5144
0.549779  0.392699  0.863938  -11.0945
0.549779  0.392699  1.02102  -7.99838
0.549779  0.392699  1.1781  -3.87018
0.549779  0.392699  1.33518  -2.83813
0.549779  0.392699  1.49226  -0.774037
0.549779  0.549779  0.0785398  -15.2227
0.549779  0.549779  0.235619  -17.2868
0.549779  0.549779  0.392699  -10.0625
0.549779  0.549779  0.549779  -5.41826
0.549779  0.549779  0.706858  -7.48236
0.549779  0.549779  0.863938  -4.90223
0.549779  0.549779  1.02102  -2.83813
0.549779  0.549779  1.1781  -2.83813
0.549779  0.549779  1.33518  0.258012
0.549779  0.549779  1.49226  -0.258012
0.549779  0.706858  0.0785398  -17.2868
0.549779  0.706858  0.235619  -12.1266
0.549779  0.706858  0.392699  -9.03043
0.549779  0.706858  0.549779  -7.99838
0.549779  0.706858  0.706858  -6.45031
0.549779  0.706858  0.863938  -5.93428
0.549779  0.706858  1.02102  -3.35416
0.549779  0.706858  1.1781  -4.38621
0.549779  0.706858  1.33518  -0.774037
0.549779  0.706858  1.49226  0.258012
0.549779  0.863938  0.0785398  -9.54645
0.549779  0.863938  0.235619  -6.45031
0.549779  0.863938  0.392699  -2.32211
0.549779  0.863938  0.549779  -9.03043
0.549779  0.863938  0.706858  -3.87018
0.549779  0.863938  0.863938  -5.41826
0.549779  0.863938  1.02102  -0.774037
0.549779  0.863938  1.1781  0.258012
0.549779  0.863938  1.33518  -0.774037
0.549779  0.863938  1.49226  -0.258012
0.549779  1.02102  0.0785398  -10.5785
0.549779  1.02102  0.235619  -4.38621
0.549779  1.02102  0.392699  -5.93428
0.549779  1.02102  0.549779  -5.41826
0.549779  1.02102  0.706858  -3.87018
0.549779  1.02102  0.863938  -5.41826
0.549779  1.02102  1.02102  -4.90223
0.549779  1.02102  1.1781  -2.32211
0.549779  1.02102  1.33518  -1.80609
0.549779  1.02102  1.49226  0.258012
0.549779  1.1781  0.0785398  -4.90223
0.549779  1.1781  0.235619  -4.38621
0.549779  1.1781  0.392699  -4.90223
0.549779  1.1781  0.549779  -4.90223
0.549779  1.1781  0.706858  -3.35416
0.549779  1.1781  0.863938  -0.774037
0.549779  1.1781  1.02102  -0.774037
0.549779  1.1781  1.1781  -1.29006
0.549779  1.1781  1.33518  -0.774037
0.549779  1.1781  1.49226  0.258012
0.549779  1.33518  0.0785398  -2.32211
0.549779  1.33518  0.235619  -7.48236
0.549779  1.33518  0.392699  -1.29006
0.549779  1.33518  0.549779  -0.774037
0.549779  1.33518  0.706858  -1.29006
0.549779  1.33518  0.863938  -0.774037
0.549779  1.33518  1.02102  -0.258012
0.549779  1.33518  1.1781  0.258012
0.549779  1.33518  1.33518  -0.774037
0.549779  1.33518  1.49226  0.258012
0.549779  1.49226  0.0785398  -0.774037
0.549779  1.49226  0.235619  0.258012
0.549779  1.49226  0.392699  0.258012
0.549779  1.49226  0.549779  -0.774037
0.549779  1.49226  0.706858  -0.258012
0.549779  1.49226  0.863938  -0.258012
0.549779  1.49226  1.02102  0.258012
0.549779  1.49226  1.1781  -0.258012
0.549779  1.49226  1.33518  0.258012
0.549779  1.49226  1.49226  0.258012
0.706858  0.0785398  0.0785398  -17.2868
0.706858  0.0785398  0.235619  -16.2548
0.706858  0.0785398  0.392699  -12.6426
0.706858  0.0785398  0.549779  -10.0625
0.706858  0.0785398  0.706858  -11.0945
0.706858  0.0785398  0.863938  -9.54645
0.706858  0.0785398  1.02102  -4.90223
0.706858  0.0785398  1.1781  -2.32211
0.706858  0.0785398  1.33518  -0.258012
0.706858  0.0785398  1.49226  -1.29006
0.706858  0.235619  0.0785398  -10.0625
0.706858  0.235619  0.235619  -16.2548
0.706858  0.235619  0.392699  -14.1907
0.706858  0.235619  0.549779  -16.2548
0.706858  0.235619  0.706858  -5.41826
0.706858  0.235619  0.863938  -6.45031
0.706858  0.235619  1.02102  -7.99838
0.706858  0.235619  1.1781  -3.87018
0.706858  0.235619  1.33518  -1.80609
0.706858  0.235619  1.49226  -0.774037
0.706858  0.392699  0.0785398  -16.7708
0.706858  0.392699  0.235619  -13.6747
0.706858  0.392699  0.392699  -7.48236
0.706858  0.392699  0.549779  -8.5144
0.706858  0.392699  0.706858  -11.6106
0.706858  0.392699  0.863938  -4.38621
0.706858  0.392699  1.02102  -2.83813
0.706858  0.392699  1.1781  -1.80609
0.706858  0.392699  1.33518  -1.29006
0.706858  0.392699  1.49226  -0.774037
0.706858  0.549779  0.0785398  -9.54645
0.706858  0.549779  0.235619  -7.99838
0.706858  0.549779  0.392699  -9.03043
0.706858  0.549779  0.549779  -7.48236
0.706858  0.549779  0.706858  -6.45031
0.706858  0.549779  0.863938  -7.99838
0.706858  0.549779  1.02102  -2.83813
0.706858  0.549779  1.1781  -2.83813
0.706858  0.549779  1.33518  -2.32211
0.706858  0.549779  1.49226  -0.258012
0.706858  0.706858  0.0785398  -7.48236
0.706858  0.706858  0.235619  -8.5144
0.706858  0.706858  0.392699  -3.87018
0.706858  0.706858  0.549779  -6.45031
0.706858  0.706858  0.706858  -4.38621
0.706858  0.706858  0.863938  -6.45031
0.706858  0.706858  1.02102  -1.80609
0.706858  0.706858  1.1781  -3.35416
0.706858  0.706858  1.33518  -1.80609
0.706858  0.706858  1.49226  -0.258012
0.706858  0.863938  0.0785398  -9.03043
0.706858  0.863938  0.235619  -4.90223
0.706858  0.863938  0.392699  -6.96633
0.706858  0.863938  0.549779  -4.90223
0.706858  0.863938  0.706858  -3.87018
0.706858  0.863938  0.863938  -5.93428
0.706858  0.863938  1.02102  -2.83813
0.706858  0.863938  1.1781  -0.258012
0.706858  0.863938  1.33518  -0.774037
0.706858  0.863938  1.49226  0.258012
0.706858  1.02102  0.0785398  -6.96633
0.706858  1.02102  0.235619  -3.35416
0.706858  1.02102  0.392699  -10.0625
0.706858  1.02102  0.549779  -3.35416
0.706858  1.02102  0.706858  -2.83813
0.706858  1.02102  0.863938  -2.83813
0.706858  1.02102  1.02102  -2.32211
0.706858  1.02102  1.1781  -2.32211
0.706858  1.02102  1.33518  -2.32211
0.706858  1.02102  1.49226  0.258012
0.706858  1.1781  0.0785398  -2.32211
0.706858  1.1781  0.235619  -4.38621
0.706858  1.1781  0.392699  -2.32211
0.706858  1.1781  0.549779  -2.32211
0.706858  1.1781  0.706858  -1.80609
0.706858  1.1781  0.863938  -3.87018
0.706858  1.1781  1.02102  -1.80609
0.706858  1.1781  1.1781  -0.258012
0.706858  1.1781  1.33518  -1.29006
0.706858  1.1781  1.49226  0.258012
0.706858  1.33518  0.0785398  -1.80609
0.706858  1.33518  0.235619  -1.80609
0.706858  1.33518  0.392699  -0.774037
0.706858  1.33518  0.549779  -1.29006
0.706858  1.33518  0.706858  -2.32211
0.706858  1.33518  0.863938  -2.32211
0.706858  1.33518  1.02102  -0.258012
0.706858  1.33518  1.1781  -0.774037
0.706858  1.33518  1.33518  0.258012
0.706858  1.33518  1.49226  0.258012
0.706858  1.49226  0.0785398  0.258012
0.706858  1.49226  0.235619  -0.774037
0.706858  1.49226  0.392699  0.258012
0.706858  1.49226  0.549779  0.258012
0.706858  1.49226  0.706858  -0.774037
0.706858  1.49226  0.863938  0.258012
0.706858  1.49226  1.02102  0.258012
0.706858  1.49226  1.1781  -0.258012
0.706858  1.49226  1.33518  -0.258012
0.706858  1.49226  1.49226  -0.258012
0.863938  0.0785398  0.0785398  -8.5144
0.863938  0.0785398  0.235619  -14.1907
0.863938  0.0785398  0.392699  -7.48236
0.863938  0.0785398  0.549779  -4.38621
0.863938  0.0785398  0.706858  -6.45031
0.863938  0.0785398  0.863938  -6.45031
0.863938  0.0785398  1.02102  -3.35416
0.863938  0.0785398  1.1781  -3.87018
0.863938  0.0785398  1.33518  -1.80609
0.863938  0.0785398  1.49226  0.258012
0.863938  0.235619  0.0785398  -11.0945
0.863938  0.235619  0.235619  -10.0625
0.863938  0.235619  0.392699  -10.5785
0.863938  0.235619  0.549779  -5.41826
0.863938  0.235619  0.706858  -6.45031
0.863938  0.235619  0.863938  -4.90223
0.863938  0.235619  1.02102  -3.35416
0.863938  0.235619  1.1781  -1.80609
0.863938  0.235619  1.33518  0.258012
0.863938  0.235619  1.49226  0.258012
0.863938  0.392699  0.0785398  -9.54645
0.863938  0.392699  0.235619  -8.5144
0.863938  0.392699  0.392699  -6.96633
0.863938  0.392699  0.549779  -10.0625
0.863938  0.392699  0.706858  -6.96633
0.863938  0.392699  0.863938  -5.93428
0.863938  0.392699  1.02102  -2.83813
0.863938  0.392699  1.1781  -1.29006
0.863938  0.392699  1.33518  -2.32211
0.863938  0.392699  1.49226  -0.774037
0.863938  0.549779  0.0785398  -4.90223
0.863938  0.549779  0.235619  -11.0945
0.863938  0.549779  0.392699  -8.5144
0.863938  0.549779  0.549779  -6.96633
0.863938  0.549779  0.706858  -5.93428
0.863938  0.549779  0.863938  -2.83813
0.863938  0.549779  1.02102  -2.32211
0.863938  0.549779  1.1781  -1.29006
0.863938  0.549779  1.33518  -0.774037
0.863938  0.549779  1.49226  -1.29006
0.863938  0.706858  0.0785398  -7.48236
0.863938  0.706858  0.235619  -6.96633
0.863938  0.706858  0.392699  -6.96633
0.863938  0.706858  0.549779  -5.93428
0.863938  0.706858  0.706858  -4.90223
0.863938  0.706858  0.863938  -3.87018
0.863938  0.706858  1.02102  -1.29006
0.863938  0.706858  1.1781  -2.83813
0.863938  0.706858  1.33518  -0.774037
0.863938  0.706858  1.49226  0.258012
0.863938  0.863938  0.0785398  -7.48236
0.863938  0.863938  0.235619  -9.03043
0.863938  0.863938  0.392699  -4.90223
0.863938  0.863938  0.549779  -4.38621
0.863938  0.863938  0.706858  -2.83813
0.863938  0.863938  0.863938  -2.32211
0.863938  0.863938  1.02102  -0.774037
0.863938  0.863938  1.1781  -2.32211
0.863938  0.863938  1.33518  -0.258012
0.863938  0.863938  1.49226  -0.258012
0.863938  1.02102  0.0785398  -4.90223
0.863938  1.02102  0.235619  -4.38621
0.863938  1.02102  0.392699  -2.83813
0.863938  1.02102  0.549779  -4.90223
0.863938  1.02102  0.706858  -2.83813
0.863938  1.02102  0.863938  -0.774037
0.863938  1.02102  1.02102  -2.83813
0.863938  1.02102  1.1781  -3.35416
0.863938  1.02102  1.33518  -1.80609
0.863938  1.02102  1.49226  -0.258012
0.863938  1.1781  0.0785398  -1.80609
0.863938  1.1781  0.235619  -1.29006
0.863938  1.1781  0.392699  -2.32211
0.863938  1.1781  0.549779  -3.35416
0.863938  1.1781  0.706858  -0.774037
0.863938  1.1781  0.863938  -1.29006
0.863938  1.1781  1.02102  -1.80609
0.863938  1.1781  1.1781  -0.258012
0.863938  1.1781  1.33518  -0.774037
0.863938  1.1781  1.49226  0.258012
0.863938  1.33518  0.0785398  -1.80609
0.863938  1.33518  0.235619  -1.29006
0.863938  1.33518  0.392699  -0.774037
0.863938  1.33518  0.549779  -0.258012
0.863938  1.33518  0.706858  -0.258012
0.863938  1.33518  0.863938  -0.774037
0.863938  1.33518  1.02102  -0.774037
0.863938  1.33518  1.1781  0.258012
0.863938  1.33518  1.33518  0.258012
0.863938  1.33518  1.49226  -0.258012
0.863938  1.49226  0.0785398  0.258012
0.863938  1.49226  0.235619  0.258012
0.863938  1.49226  0.392699  -0.258012
0.863938  1.49226  0.549779  -0.774037
0.863938  1.49226  0.706858  0.258012
0.863938  1.49226  0.863938  -0.258012
0.863938  1.49226  1.02102  0.258012
0.863938  1.49226  1.1781  0.258012
0.863938  1.49226  1.33518  0.258012
0.863938  1.49226  1.49226  0.258012
1.02102  0.0785398  0.0785398  -6.45031
1.02102  0.0785398  0.235619  -10.0625
1.02102  0.0785398  0.392699  -9.54645
1.02102  0.0785398  0.549779  -7.48236
1.02102  0.0785398  0.706858  -4.90223
1.02102  0.0785398  0.863938  -6.45031
1.02102  0.0785398  1.02102  -3.87018
1.02102  0.0785398  1.1781  -2.83813
1.02102  0.0785398  1.33518  -1.29006
1.02102  0.0785398  1.49226  0.258012
1.02102  0.235619  0.0785398  -7.99838
1.02102  0.235619  0.235619  -6.96633
1.02102  0.235619  0.392699  -7.99838
1.02102  0.235619  0.549779  -4.90223
1.02102  0.235619  0.706858  -4.90223
1.02102  0.235619  0.863938  -1.80609
1.02102  0.235619  1.02102  -1.80609
1.02102  0.235619  1.1781  -2.83813
1.02102  0.235619  1.33518  -0.774037
1.02102  0.235619  1.49226  -0.774037
1.02102  0.392699  0.0785398  -4.90223
1.02102  0.392699  0.235619  -7.48236
1.02102  0.392699  0.392699  -2.83813
1.02102  0.392699  0.549779  -5.93428
1.02102  0.392699  0.706858  -3.87018
1.02102  0.392699  0.863938  -3.35416
1.02102  0.392699  1.02102  -2.32211
1.02102  0.392699  1.1781  -1.29006
1.02102  0.392699  1.33518  -0.258012
1.02102  0.392699  1.49226  -0.258012
1.02102  0.549779  0.0785398  -6.45031
1.02102  0.549779  0.235619  -8.5144
1.02102  0.549779  0.392699  -5.93428
1.02102  0.549779  0.549779  -1.80609
1.02102  0.549779  0.706858  -4.38621
1.02102  0.549779  0.863938  -3.87018
1.02102  0.549779  1.02102  -3.87018
1.02102  0.549779  1.1781  -2.83813
1.02102  0.549779  1.33518  -0.774037
1.02102  0.549779  1.49226  0.258012
1.02102  0.706858  0.0785398  -7.99838
1.02102  0.706858  0.235619  -5.93428
1.02102  0.706858  0.392699  -3.87018
1.02102  0.706858  0.549779  -3.87018
1.02102  0.706858  0.706858  -4.38621
1.02102  0.706858  0.863938  -2.32211
1.02102  0.706858  1.02102  -2.83813
1.02102  0.706858  1.1781  -1.29006
1.02102  0.706858  1.33518  -0.258012
1.02102  0.706858  1.49226  0.258012
1.02102  0.863938  0.0785398  -4.90223
1.02102  0.863938  0.235619  -0.774037
1.02102  0.863938  0.392699  -5.93428
1.02102  0.863938  0.549779  -2.83813
1.02102  0.863938  0.706858  -3.87018
1.02102  0.863938  0.863938  -3.35416
1.02102  0.863938  1.02102  -0.258012
