Step  Penalty
50  0.4936
100  0.4936
150  0.476792
200  0.476792
250  0.476792
300  0.476792
350  0.476792
400  0.476792
450  0.476792
500  0.476792
550  0.476792
600  0.476792
650  0.476792
700  0.476792
750  0.476792
800  0.476792
850  0.476792
900  0.476792
950  0.476792
1000  0.476792
1050  0.476792
1100  0.476792
1150  0.476792
1200  0.476792
1250  0.476792
1300  0.476792
1350  0.476252
1400  0.476252
1450  0.476252
1500  0.476252
1550  0.476252
1600  0.476252
1650  0.476252
1700  0.476252
1750  0.476252
1800  0.476252
1850  0.476252
1900  0.476252
1950  0.476252
2000  0.476252
2050  0.476252
2100  0.476252
2150  0.476252
2200  0.476252
2250  0.476252
2300  0.476252
2350  0.476252
2400  0.476252
2450  0.476252
2500  0.476252
2550  0.476252
2600  0.476252
2650  0.476252
2700  0.476252
2750  0.476252
2800  0.476252
2850  0.476252
2900  0.476252
2950  0.476252
3000  0.476252
3050  0.476252
3100  0.476252
3150  0.476252
3200  0.476252
3250  0.476252
3300  0.476252
3350  0.476252
3400  0.476252
3450  0.476252
3500  0.476252
3550  0.476252
3600  0.476252
3650  0.476252
3700  0.476252
3750  0.476252
3800  0.476252
3850  0.476252
3900  0.476252
3950  0.476252
4000  0.476252
4050  0.476252
4100  0.476252
4150  0.476252
4200  0.476252
4250  0.476252
4300  0.476252
4350  0.476252
4400  0.476252
4450  0.476252
4500  0.476252
4550  0.476252
4600  0.476252
4650  0.476252
4700  0.476252
4750  0.476252
4800  0.476252
4850  0.476252
4900  0.476252
4950  0.476252
5000  0.476252
5050  0.476252
5100  0.476252
5150  0.476252
5200  0.476252
5250  0.476252
5300  0.476252
5350  0.476252
5400  0.476252
5450  0.476252
5500  0.476252
5550  0.476252
5600  0.476252
5650  0.476252
5700  0.476252
5750  0.476252
5800  0.476252
5850  0.476252
5900  0.476252
5950  0.476252
6000  0.476252
6050  0.476252
6100  0.476252
6150  0.476252
6200  0.476252
6250  0.476252
6300  0.476252
6350  0.476252
6400  0.476252
6450  0.476252
6500  0.476252
6550  0.476252
6600  0.476252
6650  0.476252
6700  0.476252
6750  0.476252
6800  0.476252
6850  0.476252
6900  0.476252
6950  0.476252
7000  0.476252
7050  0.476252
7100  0.476252
7150  0.476252
7200  0.476252
7250  0.476252
7300  0.476252
7350  0.476252
7400  0.476252
7450  0.476252
7500  0.476252
7550  0.476252
7600  0.476252
7650  0.476252
7700  0.476252
7750  0.476252
7800  0.476252
7850  0.476252
7900  0.476252
7950  0.476252
8000  0.473467
8050  0.473467
8100  0.473467
8150  0.473467
8200  0.473467
8250  0.473467
8300  0.473467
8350  0.473467
8400  0.473467
8450  0.473467
